InvoiceID,invoice_date,customer_id,customer_name,country,product_id,product_name,category,quantity,unit_price,total,payment_method,return_status,ReviewScore,promo,delivery_days,shipping_cost
INV16110,23/10/2023 7:06,CUST1655,Kyle Chambers,United States,P1313,Second If,Automotive,3,482.91,1448.73,PayPal,Not Returned,,Yes,12,6.60
INV16111,27/02/2024 7:25,CUST1040,Paula Moreno,U.S.,P1337,Moment Of,Food,2,187.67,375.34,Bitcoin,Not Returned,5,No,2,22.83
INV16112,22/02/2024 14:53,CUST1038,Elizabeth Fowler,France,P1257,Interview Stand,Clothing,4,210.36,841.44,Credit Card,Not Returned,3,No,14,11.12
INV16113,15/07/2024 11:18,CUST2343,Kyle Black,India,P1151,Treatment Box,Automotive,2,8.87,17.74,PayPal,Not Returned,,Yes,2,3.58
INV16114,27/05/2023 12:49,CUST1551,Angel Gordon,France,P1328,Show Specific,Toys,2,280.12,560.24,PayPal,Not Returned,5,Yes,7,19.18
INV16115,2/02/2025 14:13,CUST2422,Kristy Mills,India,P1259,Simple Thank,Sports,3,35.82,107.46,Credit Card,Returned,4,No,1,18.43
INV16116,13/08/2023 16:04,CUST2136,Michael Roberson,United States,P1437,Meet Clearly,Toys,3,210.67,632.01,Bank Transfer,Not Returned,1,No,14,3.77
INV16117,12/05/2025 12:41,CUST1270,Jasmin Alvarado,France,P1187,Position Turn,Books,3,103.79,311.37,PayPal,Not Returned,,No,2,3.69
INV16118,28/07/2024 19:26,CUST1920,Russell Murphy,UK,P1143,Prepare Experience,Food,4,499.23,1996.92,Bitcoin,Not Returned,5,No,7,23.48
INV16119,25/08/2023 18:24,CUST1893,Cassie Brock,India,P1269,Live Loss,Toys,2,220.74,441.48,Credit Card,Not Returned,3,Yes,8,18.97
INV16120,28/10/2024 20:17,CUST2046,Nicole Barker,USA,P1127,Glass Determine,Food,5,241.01,1205.05,Credit Card,Not Returned,5,Yes,1,17.70
INV16121,10/11/2023 11:07,CUST2048,Traci Vincent,Australia,P1340,Minute Economy,Automotive,1,168.74,168.74,Bank Transfer,Not Returned,2,No,1,12.78
INV16122,30/01/2024 17:22,CUST1898,Kevin Snyder,USA,P1105,Agent Speech,Clothing,3,35.00,105.00,Credit Card,Not Returned,,Yes,14,14.22
INV16123,16/11/2024 12:40,CUST1928,Lauren Green,USA,P1032,Visit Pass,Home,5,269.40,1347.00,PayPal,Not Returned,,No,6,13.90
INV16124,15/05/2024 7:16,CUST2466,Corey Norris,France,P1147,Important Recent,Clothing,5,440.24,2201.20,Bitcoin,Not Returned,5,No,14,12.90
INV16125,19/12/2024 4:35,CUST1142,Patricia Rodriguez,UK,P1370,Here Word,Automotive,3,193.29,579.87,PayPal,Not Returned,5,Yes,6,24.63
INV16126,10/08/2023 10:39,CUST1474,Robin Thompson,United States,P1477,Defense White,Clothing,3,381.38,1144.14,Bank Transfer,Not Returned,1,Yes,10,7.83
INV16127,11/03/2025 5:09,CUST1128,Cameron Fisher,India,P1252,Trial Practice,Books,3,139.50,418.50,Bank Transfer,Not Returned,1,No,2,16.02
INV16128,17/09/2024 7:04,CUST1814,Scott Duke,New Zealand,P1292,Couple Start,Books,3,235.19,705.57,Bank Transfer,Not Returned,,Yes,9,5.39
INV16129,6/06/2024 1:41,CUST1925,Brenda Smith,United States,P1263,Situation Owner,Food,5,193.29,966.45,Bitcoin,Not Returned,4,No,5,23.74
INV16130,29/10/2023 21:41,CUST1126,Michelle Evans,Canada,P1448,Four One,Food,3,499.46,1498.38,PayPal,Not Returned,5,No,12,12.09
INV16131,4/06/2024 9:59,CUST1362,Bryan Gomez,New Zealand,P1047,Quality First,Food,3,217.07,651.21,PayPal,Not Returned,2,Yes,1,3.18
INV16132,7/10/2023 17:19,CUST1976,Stephen Davis,Australia,P1002,South Property,Home,2,369.55,739.10,PayPal,Not Returned,3,No,,8.94
INV16133,20/01/2024 14:10,CUST1686,Maria Henry,USA,P1291,Month Budget,Clothing,3,284.16,852.48,Bank Transfer,Not Returned,5,No,5,0.23
INV16134,8/01/2024 9:02,CUST2177,Tracy Chavez,United States,P1461,Improve Culture,Food,4,169.34,677.36,PayPal,Not Returned,2,No,1,16.21
INV16135,29/09/2023 21:09,CUST1273,Shelly Alexander,Australia,P1431,Give These,Electronics,5,278.36,1391.80,Credit Card,Not Returned,4,Yes,6,12.23
INV16136,20/06/2024 13:24,CUST2010,Kathryn Lester,New Zealand,P1409,Process Style,Garden,1,484.68,484.68,Bitcoin,Not Returned,5,Yes,6,19.99
INV16137,10/12/2024 2:11,CUST1872,Michael Blair,Germany,P1421,Author Foot,Automotive,1,233.68,233.68,Credit Card,Not Returned,3,Yes,4,12.89
INV16138,23/08/2023 5:36,CUST1949,Zachary Robinson,India,P1266,Type Sea,Sports,5,271.42,1357.10,Credit Card,Not Returned,1,No,6,23.58
INV16139,4/02/2025 16:43,CUST1175,Alex Hernandez,Australia,P1099,Behind Budget,Books,1,393.39,393.39,PayPal,Not Returned,,No,6,11.24
INV16140,18/10/2024 15:13,CUST1603,Keith Rodriguez,France,P1065,Need Analysis,Home,1,256.30,256.30,Credit Card,Not Returned,3,Yes,11,13.45
INV16141,6/12/2024 17:55,CUST2232,Brandon Brown,New Zealand,P1143,Prepare Experience,Food,1,499.23,499.23,Bitcoin,Not Returned,4,No,3,20.39
INV16142,12/01/2025 1:31,CUST1332,Jordan Bates,France,P1000,Garden Through,Clothing,4,17.38,69.52,PayPal,Not Returned,5,Yes,4,2.95
INV16143,30/07/2023 23:27,CUST1178,Lawrence Adkins,Australia,P1108,Term Suggest,Books,2,270.46,540.92,PayPal,Not Returned,,Yes,12,0.90
INV16144,10/12/2023 9:51,CUST1517,Michael Cooper,UK,P1262,Population Wrong,Electronics,5,429.08,2145.40,Credit Card,Not Returned,1,Yes,13,16.09
INV16145,19/08/2024 18:30,CUST1970,Nicholas Rush,U.S.,P1422,First Move,Electronics,4,97.85,391.40,Credit Card,Not Returned,3,No,2,9.35
INV16146,20/09/2023 12:22,CUST2067,James Johnson,U.S.,P1426,Goal Growth,Automotive,3,69.85,209.55,Bank Transfer,Not Returned,,Yes,3,23.33
INV16147,30/04/2024 9:07,CUST1919,Samantha Terry,India,P1209,Author Onto,Toys,3,256.03,768.09,Bank Transfer,Not Returned,1,No,1,4.83
INV16148,19/01/2025 4:56,CUST1538,Emma Owens,France,P1334,Southern Environment,Electronics,1,51.06,51.06,Credit Card,Not Returned,4,No,10,3.70
INV16149,2/03/2025 3:01,CUST2085,Katherine Welch,Australia,P1120,Choose Trouble,Garden,2,146.20,292.40,Bank Transfer,Not Returned,,Yes,7,21.20
INV16150,23/06/2024 1:33,CUST2474,Cody Smith,New Zealand,P1450,Detail Participant,Garden,4,271.60,1086.40,Bitcoin,Not Returned,1,Yes,1,0.42
INV16151,4/12/2024 21:09,CUST1511,Curtis Taylor,Canada,P1207,Other Whose,Beauty,1,313.46,313.46,PayPal,Not Returned,5,Yes,9,0.17
INV16152,16/03/2025 7:21,CUST2369,Brittney Rodriguez,New Zealand,P1120,Choose Trouble,Garden,5,146.20,731.00,Credit Card,Returned,1,Yes,1,11.56
INV16153,26/01/2025 8:11,CUST1420,George Harper,UK,P1147,Important Recent,Clothing,4,440.24,1760.96,Bank Transfer,Not Returned,4,No,14,16.17
INV16154,1/01/2024 21:46,CUST2293,Mitchell Wilson,Germany,P1094,Employee Eight,Electronics,4,430.52,1722.08,Credit Card,Not Returned,3,No,6,15.85
INV16155,8/09/2023 0:24,CUST2250,Matthew Hunt,New Zealand,P1131,Social Evening,Clothing,5,339.23,1696.15,Credit Card,Not Returned,1,Yes,14,3.83
INV16156,27/09/2023 11:36,CUST1283,Shelia Wallace,United States,P1096,Standard Law,Toys,4,336.14,1344.56,Bitcoin,Not Returned,3,No,11,22.23
INV16157,16/11/2024 21:37,CUST1968,Courtney Chapman,USA,P1223,Start Cup,Toys,4,260.15,1040.60,Bank Transfer,Not Returned,1,No,6,10.74
INV16158,16/03/2024 8:45,CUST1473,Evelyn Williams,Canada,P1178,Voice Teacher,Home,5,463.25,2316.25,Bitcoin,Not Returned,1,Yes,9,17.93
INV16159,14/07/2024 17:59,CUST1174,Nicole Herring,France,P1238,Rate Hour,Automotive,1,128.35,128.35,Bitcoin,Not Returned,5,No,8,2.06
INV16160,30/01/2024 4:43,CUST1909,Casey Wilkins,Germany,P1209,Author Onto,Toys,4,256.03,1024.12,Bitcoin,Not Returned,4,Yes,1,21.01
INV16161,27/07/2024 19:33,CUST2410,Mercedes Miller,France,P1305,Range What,Beauty,3,268.71,806.13,PayPal,Not Returned,1,Yes,11,17.10
INV16162,27/03/2025 11:53,CUST1153,Devon Flores,U.S.,P1038,Director Similar,Electronics,1,403.50,403.50,Bank Transfer,Not Returned,4,Yes,2,19.22
INV16163,9/10/2023 9:04,CUST2414,Christopher Pena,France,P1255,Lot Very,Books,4,194.60,778.40,Bank Transfer,Not Returned,1,Yes,14,6.42
INV16164,15/05/2024 4:43,CUST1268,Cynthia Rowe,Germany,P1110,Child Let,Toys,2,234.00,468.00,PayPal,Not Returned,5,Yes,6,5.87
INV16165,11/10/2024 16:44,CUST1953,Alyssa Haynes,Germany,P1149,Together While,Garden,5,417.70,2088.50,Bitcoin,Not Returned,4,Yes,8,12.71
INV16166,6/07/2023 7:49,CUST2234,David Hughes,New Zealand,P1217,Its Floor,Books,2,217.79,435.58,Bitcoin,Not Returned,4,No,1,20.00
INV16167,2/11/2024 9:39,CUST1468,Katie Mcneil,U.S.,P1078,Choose Cause,Garden,4,408.93,1635.72,PayPal,Not Returned,5,No,1,22.29
INV16168,26/06/2023 8:26,CUST2450,Joel Wise,Australia,P1024,Wide On,Books,5,387.67,1938.35,PayPal,Returned,1,No,,23.79
INV16169,18/09/2024 6:21,CUST1339,David Thompson,New Zealand,P1185,Show Idea,Clothing,5,194.36,971.80,Credit Card,Not Returned,2,No,3,23.98
INV16170,14/03/2025 12:01,CUST1494,Meghan Cisneros,Canada,P1188,Process Rich,Garden,3,178.08,534.24,Credit Card,Not Returned,1,Yes,1,20.77
INV16171,27/12/2024 9:35,CUST2190,Candace Mitchell,Australia,P1085,Leader Staff,Books,3,357.91,1073.73,Bitcoin,Not Returned,5,Yes,,15.18
INV16172,5/08/2024 5:01,CUST1148,Kathy Rivas,Canada,P1308,Significant Candidate,Sports,1,412.05,412.05,Credit Card,Not Returned,3,No,4,14.11
INV16173,18/10/2024 9:16,CUST2421,Kyle Welch,USA,P1420,Environmental Street,Electronics,4,330.54,1322.16,Bank Transfer,Not Returned,,No,1,0.75
INV16174,19/07/2023 17:20,CUST1620,Casey Hernandez,UK,P1291,Month Budget,Clothing,1,284.16,284.16,Bank Transfer,Not Returned,2,No,4,17.00
INV16175,19/09/2023 22:06,CUST2376,Karen Fernandez,Canada,P1148,Experience Recognize,Beauty,5,146.07,730.35,Bank Transfer,Not Returned,,Yes,8,3.60
INV16176,26/04/2025 20:26,CUST1909,Casey Wilkins,Australia,P1039,Bank Several,Sports,4,137.53,550.12,Bitcoin,Not Returned,2,Yes,3,15.92
INV16177,23/01/2024 7:07,CUST1708,Joseph Williams,India,P1008,Space Oil,Automotive,2,212.66,425.32,Bank Transfer,Not Returned,,No,8,0.55
INV16178,6/03/2024 18:22,CUST1598,Kimberly Sharp,Australia,P1225,Crime Agree,Books,1,338.03,338.03,Bitcoin,Not Returned,4,No,5,7.19
INV16179,29/06/2023 13:34,CUST1451,Courtney Hayes,France,P1354,Happy Although,Automotive,2,149.61,299.22,Bitcoin,Not Returned,3,Yes,8,17.54
INV16180,16/03/2025 5:34,CUST2237,Nicole Richards,France,P1344,Letter Base,Automotive,1,475.68,475.68,Credit Card,Not Returned,1,Yes,11,19.03
INV16181,7/01/2025 4:55,CUST2306,Grace Chavez,USA,P1351,Despite Appear,Home,1,154.62,154.62,Bank Transfer,Not Returned,,Yes,12,22.19
INV16182,31/05/2023 0:22,CUST1236,Andrew Reynolds,India,P1475,House Still,Toys,4,498.73,1994.92,Bitcoin,Not Returned,4,No,2,4.36
INV16183,17/11/2023 11:32,CUST2106,Martha Smith,Canada,P1257,Interview Stand,Clothing,3,210.36,631.08,Credit Card,Not Returned,3,No,4,2.55
INV16184,2/10/2023 18:41,CUST1997,Christina Johnson,United States,P1405,Early Section,Home,1,237.90,237.90,PayPal,Not Returned,2,Yes,8,4.19
INV16185,20/05/2024 11:19,CUST1791,Cody Reid,New Zealand,P1087,Sound Central,Beauty,1,221.86,221.86,Bank Transfer,Not Returned,,Yes,,14.95
INV16186,23/12/2024 20:31,CUST1926,Vickie Anderson,Canada,P1056,Wonder Trip,Garden,2,266.91,533.82,Bank Transfer,Not Returned,5,Yes,7,15.12
INV16187,3/04/2024 18:39,CUST1805,Ronald Potter,UK,P1232,Agree Her,Sports,5,249.72,1248.60,Credit Card,Not Returned,1,No,3,14.48
INV16188,1/11/2023 7:20,CUST1344,Kayla Rodriguez,Australia,P1059,Small Read,Clothing,4,342.45,1369.80,PayPal,Not Returned,3,No,2,8.97
INV16189,8/02/2024 15:25,CUST1741,Manuel Brock,India,P1334,Southern Environment,Electronics,2,51.06,102.12,Bitcoin,Returned,,No,4,2.55
INV16190,24/03/2024 15:59,CUST1999,Elizabeth Sanders,UK,P1226,Sound Population,Books,5,404.25,2021.25,PayPal,Not Returned,2,Yes,14,5.72
INV16191,22/05/2023 5:28,CUST2402,Robert Rogers,India,P1182,Growth Watch,Beauty,5,392.28,1961.40,Bank Transfer,Not Returned,,Yes,10,22.16
INV16192,30/05/2023 22:29,CUST1280,Amanda Jones,India,P1123,Gun Rule,Toys,5,112.76,563.80,Credit Card,Not Returned,1,Yes,8,0.56
INV16193,13/06/2023 5:35,CUST2003,Derrick Brown,Australia,P1174,More Fact,Books,3,342.62,1027.86,PayPal,Not Returned,4,Yes,3,8.62
INV16194,23/10/2024 18:42,CUST1257,Kathleen Moran,United States,P1052,Will Spend,Clothing,1,80.66,80.66,Bitcoin,Not Returned,3,Yes,6,20.50
INV16195,17/06/2023 23:55,CUST1377,Paula Bradley,France,P1080,Maybe Owner,Home,2,331.58,663.16,PayPal,Not Returned,5,Yes,1,14.30
INV16196,19/02/2024 17:27,CUST1161,Jennifer Adkins,France,P1428,Outside Power,Garden,3,65.11,195.33,Bank Transfer,Not Returned,1,No,2,6.93
INV16197,27/12/2024 3:15,CUST1808,Patricia Young PhD,France,P1251,Within Leg,Clothing,5,358.20,1791.00,Credit Card,Not Returned,1,No,2,9.44
INV16198,27/02/2024 13:02,CUST1143,Christopher Rubio,UK,P1135,Say Relate,Clothing,1,212.52,212.52,PayPal,Not Returned,4,No,5,15.36
INV16199,12/01/2024 14:34,CUST1527,Michelle Jacobs,Germany,P1148,Experience Recognize,Beauty,4,146.07,584.28,Credit Card,Not Returned,2,No,2,22.57
INV16200,17/12/2024 4:11,CUST1880,Patricia Johnson,UK,P1307,Common Serious,Beauty,2,11.26,22.52,Credit Card,Not Returned,1,Yes,7,11.13
INV16201,22/08/2023 1:11,CUST1743,Valerie Taylor,Germany,P1136,Affect However,Food,3,284.79,854.37,Bank Transfer,Not Returned,4,No,,2.57
INV16202,15/03/2024 8:57,CUST1944,Francis Robinson,India,P1095,Away Exactly,Clothing,2,259.51,519.02,Credit Card,Not Returned,1,No,9,24.69
INV16203,2/10/2023 9:55,CUST2237,Nicole Richards,France,P1078,Choose Cause,Garden,3,408.93,1226.79,Bitcoin,Not Returned,1,No,1,6.14
INV16204,11/08/2024 10:47,CUST1193,Angelica Keith,New Zealand,P1472,Five Direction,Garden,1,436.83,436.83,Bank Transfer,Not Returned,2,Yes,8,8.62
INV16205,20/03/2024 9:57,CUST1634,Amber Cooper,France,P1186,Near Resource,Electronics,2,430.00,860.00,Bank Transfer,Not Returned,3,No,10,6.05
INV16206,16/09/2024 3:55,CUST1250,Isaiah Avila,U.S.,P1093,Simply Need,Electronics,2,118.33,236.66,PayPal,Not Returned,2,No,,0.62
INV16207,13/04/2025 16:45,CUST1958,Thomas Harris,India,P1043,Way Road,Garden,5,200.84,1004.20,Credit Card,Not Returned,,Yes,6,16.87
INV16208,26/10/2023 1:17,CUST1974,Taylor Taylor,India,P1137,Pass Western,Beauty,2,467.68,935.36,PayPal,Returned,,No,11,17.94
INV16209,31/08/2024 7:00,CUST1404,Joann Glass,New Zealand,P1048,Always Side,Food,5,202.70,1013.50,Bank Transfer,Not Returned,,No,13,0.27
INV16210,27/07/2023 7:36,CUST1885,Kenneth Sharp,France,P1333,About Prevent,Garden,4,226.85,907.40,Bitcoin,Not Returned,1,Yes,2,4.92
INV16211,20/02/2025 23:23,CUST1941,Virginia Casey,France,P1290,Believe Seven,Books,5,67.48,337.40,Credit Card,Not Returned,1,No,12,12.67
INV16212,15/08/2023 21:50,CUST1149,Stephanie Manning,Canada,P1185,Show Idea,Clothing,3,194.36,583.08,Credit Card,Not Returned,2,Yes,11,10.42
INV16213,29/01/2024 1:58,CUST1827,Claudia Jordan,United States,P1250,Attorney Cost,Books,2,140.93,281.86,PayPal,Not Returned,4,No,10,20.47
INV16214,15/10/2024 7:36,CUST2238,Angel Reilly,France,P1464,Society Foot,Garden,2,12.60,25.20,Bitcoin,Returned,2,No,9,20.66
INV16215,14/02/2025 22:04,CUST1957,Daniel Fox,USA,P1491,Require Cause,Garden,2,131.39,262.78,Bank Transfer,Not Returned,3,Yes,1,1.25
INV16216,17/10/2023 4:25,CUST1670,Chelsea Gill,India,P1106,Focus Condition,Beauty,4,401.29,1605.16,PayPal,Not Returned,4,No,6,8.31
INV16217,9/02/2025 7:47,CUST1708,Joseph Williams,Germany,P1375,Ten Author,Clothing,2,474.06,948.12,Bitcoin,Not Returned,2,No,9,22.06
INV16218,12/10/2024 22:32,CUST1391,Laura Mckinney,United States,P1073,Soldier Physical,Electronics,3,60.37,181.11,PayPal,Not Returned,,Yes,,7.38
INV16219,8/09/2024 17:50,CUST1142,Patricia Rodriguez,Australia,P1483,Grow Wind,Books,3,267.93,803.79,Credit Card,Not Returned,1,Yes,7,10.08
INV16220,24/11/2023 0:31,CUST1565,John Coffey,U.S.,P1202,Way Need,Electronics,4,355.85,1423.40,Bank Transfer,Returned,5,Yes,9,4.06
INV16221,19/04/2025 4:40,CUST1749,Leslie Gardner,France,P1112,Television East,Automotive,2,53.46,106.92,Bitcoin,Not Returned,2,Yes,5,6.36
INV16222,27/10/2023 22:17,CUST2127,Jeffrey Howell,New Zealand,P1440,Not War,Home,1,194.88,194.88,PayPal,Not Returned,2,Yes,5,20.40
INV16223,13/04/2024 0:59,CUST1232,Christopher Parker,United States,P1024,Wide On,Books,3,387.67,1163.01,Credit Card,Not Returned,4,Yes,12,18.38
INV16224,17/03/2024 20:33,CUST1798,Bradley Johnson DDS,India,P1418,Push Defense,Beauty,3,62.38,187.14,Bitcoin,Not Returned,5,Yes,2,4.02
INV16225,20/10/2023 12:38,CUST2042,Kathy Reid,France,P1297,Game Little,Clothing,2,291.45,582.90,Bank Transfer,Not Returned,5,Yes,14,2.69
INV16226,12/07/2023 19:41,CUST1579,David Grant,Canada,P1411,Thus Despite,Beauty,4,163.92,655.68,Credit Card,Not Returned,,No,14,7.71
INV16227,10/10/2024 6:37,CUST2086,Mark Smith,India,P1229,Position During,Food,1,425.62,425.62,Credit Card,Returned,5,No,14,21.43
INV16228,22/12/2023 12:00,CUST1553,Barbara Hester,USA,P1469,Model Understand,Beauty,4,426.91,1707.64,Credit Card,Not Returned,3,No,5,12.85
INV16229,4/06/2024 4:14,CUST2077,David Carter,India,P1033,Enjoy Early,Books,3,85.88,257.64,Bitcoin,Not Returned,,Yes,6,0.36
INV16230,28/06/2023 14:44,CUST1593,Randy Smith,Australia,P1034,Establish Talk,Sports,5,138.62,693.10,Bitcoin,Not Returned,2,Yes,8,15.01
INV16231,15/02/2025 11:42,CUST1779,Kevin Price,India,P1459,Thousand Company,Home,4,250.19,1000.76,Credit Card,Returned,2,No,8,13.37
INV16232,7/07/2024 19:29,CUST1383,Mr. Andrew Foster,UK,P1023,Test Fact,Clothing,1,27.68,27.68,Bitcoin,Not Returned,3,Yes,1,22.54
INV16233,17/05/2023 22:24,CUST2257,Manuel Mccullough,Canada,P1460,Own Police,Electronics,1,67.49,67.49,Bank Transfer,Not Returned,2,No,4,9.80
INV16234,17/03/2025 18:18,CUST1872,Michael Blair,France,P1230,Pick Each,Clothing,2,230.43,460.86,Bank Transfer,Not Returned,1,No,1,21.49
INV16235,17/11/2023 10:52,CUST1821,Mark Beard,United States,P1240,Impact Million,Garden,1,335.45,335.45,Credit Card,Not Returned,2,Yes,13,23.79
INV16236,1/01/2025 10:03,CUST1011,Jamie Arnold,U.S.,P1078,Choose Cause,Garden,1,408.93,408.93,Credit Card,Not Returned,1,Yes,12,22.45
INV16237,3/09/2024 20:49,CUST2182,Gregory Chambers,UK,P1123,Gun Rule,Toys,4,112.76,451.04,Bitcoin,Not Returned,,Yes,13,16.01
INV16238,29/05/2024 10:13,CUST1251,Olivia Harris,New Zealand,P1492,Describe Shake,Electronics,1,449.96,449.96,Credit Card,Not Returned,5,Yes,2,9.30
INV16239,23/01/2025 11:19,CUST2430,Adam Brooks,United States,P1281,Staff Their,Sports,3,142.74,428.22,Bitcoin,Not Returned,2,No,13,15.18
INV16240,20/03/2024 3:34,CUST1498,Meghan Rush,Australia,P1259,Simple Thank,Sports,3,35.82,107.46,Bank Transfer,Not Returned,5,Yes,7,3.95
INV16241,29/03/2025 2:42,CUST1996,Edward Stanley,Germany,P1145,Real You,Books,1,255.41,255.41,Bitcoin,Not Returned,,Yes,,2.43
INV16242,10/04/2025 8:13,CUST1986,Angela Jackson,UK,P1061,Without Activity,Beauty,4,60.22,240.88,Bitcoin,Not Returned,1,Yes,6,8.70
INV16243,13/01/2025 13:38,CUST1629,Kevin Davis,New Zealand,P1322,Travel Citizen,Sports,3,171.52,514.56,PayPal,Not Returned,,Yes,1,15.60
INV16244,13/11/2024 23:53,CUST2463,Matthew Miles,UK,P1273,Note Individual,Food,5,269.39,1346.95,Bank Transfer,Not Returned,,No,3,2.12
INV16245,12/07/2023 17:28,CUST2346,Penny Gomez MD,USA,P1083,Everybody Bed,Sports,5,482.36,2411.80,PayPal,Not Returned,1,Yes,1,0.81
INV16246,20/08/2023 18:07,CUST1639,Janet Kane DVM,Canada,P1414,Answer Goal,Garden,2,147.67,295.34,Bank Transfer,Not Returned,1,No,14,5.44
INV16247,1/11/2024 8:31,CUST2302,Jerry Haney,UK,P1234,State Me,Electronics,3,446.87,1340.61,Bitcoin,Not Returned,,No,10,22.29
INV16248,14/04/2024 17:38,CUST1372,Ellen Morgan,France,P1097,Game Reveal,Books,5,271.92,1359.60,Bitcoin,Not Returned,4,No,2,9.30
INV16249,10/01/2025 19:22,CUST2429,Jeffrey Carter,France,P1421,Author Foot,Automotive,3,233.68,701.04,Bitcoin,Not Returned,4,No,11,10.03
INV16250,13/06/2023 18:21,CUST1706,Adam Jackson,Canada,P1497,Foreign Work,Sports,3,346.71,1040.13,Bank Transfer,Not Returned,5,Yes,8,9.43
INV16251,14/12/2024 17:36,CUST1420,George Harper,France,P1428,Outside Power,Garden,4,65.11,260.44,Bitcoin,Not Returned,,No,14,20.20
INV16252,5/01/2024 8:11,CUST2462,Yolanda Garrett,USA,P1026,Own With,Clothing,4,193.16,772.64,Bank Transfer,Not Returned,,No,10,9.55
INV16253,25/11/2024 14:22,CUST1527,Michelle Jacobs,Canada,P1136,Affect However,Food,1,284.79,284.79,Bank Transfer,Not Returned,1,Yes,6,6.55
INV16254,25/07/2023 6:06,CUST1787,Elizabeth Mendez,Canada,P1161,Cultural Decide,Electronics,3,50.69,152.07,Bank Transfer,Not Returned,3,Yes,1,8.86
INV16255,8/03/2024 2:08,CUST1862,Holly Vega,Canada,P1048,Always Side,Food,1,202.70,202.70,Bank Transfer,Not Returned,,Yes,2,18.21
INV16256,16/04/2025 2:44,CUST1585,Tina Ballard,UK,P1260,Husband Service,Sports,4,197.79,791.16,PayPal,Not Returned,2,No,7,18.62
INV16257,5/08/2024 1:15,CUST2271,Kimberly Lutz,France,P1042,Method That,Beauty,4,110.25,441.00,PayPal,Not Returned,2,Yes,12,4.90
INV16258,15/10/2024 22:24,CUST1372,Ellen Morgan,France,P1115,Sometimes Should,Books,3,87.32,261.96,Bitcoin,Not Returned,4,No,14,18.90
INV16259,13/02/2024 4:18,CUST2264,Ian Torres,U.S.,P1383,Job Network,Toys,2,352.98,705.96,Bank Transfer,Not Returned,2,No,2,15.21
INV16260,3/07/2023 19:04,CUST1949,Zachary Robinson,UK,P1245,Administration Wish,Home,1,373.11,373.11,Bank Transfer,Not Returned,3,Yes,10,13.39
INV16261,8/07/2024 20:08,CUST1230,Jessica Stephens,France,P1447,Share Resource,Toys,4,419.55,1678.20,PayPal,Not Returned,3,No,10,20.95
INV16262,20/07/2023 0:04,CUST1267,Colin Terry,Australia,P1065,Need Analysis,Home,3,256.30,768.90,PayPal,Not Returned,1,Yes,2,22.89
INV16263,29/11/2023 15:14,CUST1786,Lisa Cervantes,U.S.,P1016,Central Voice,Beauty,3,303.84,911.52,Bank Transfer,Not Returned,1,No,13,5.07
INV16264,6/11/2023 0:07,CUST1645,Kim Morrow,Germany,P1456,Though Allow,Sports,5,26.61,133.05,Bitcoin,Not Returned,,No,9,21.78
INV16265,16/04/2025 17:06,CUST1293,Margaret Coleman,Canada,P1165,Among End,Toys,1,84.98,84.98,Credit Card,Not Returned,3,No,6,15.98
INV16266,28/09/2024 6:49,CUST2343,Kyle Black,New Zealand,P1312,Bed Need,Sports,3,92.19,276.57,Credit Card,Not Returned,1,Yes,6,6.78
INV16267,2/07/2023 15:58,CUST1365,Kenneth Lewis,Germany,P1417,Difference Activity,Clothing,2,160.69,321.38,Credit Card,Not Returned,1,No,4,4.55
INV16268,4/11/2023 13:16,CUST1469,Jeanette Harrison,New Zealand,P1312,Bed Need,Sports,4,92.19,368.76,Bank Transfer,Not Returned,3,No,6,12.61
INV16269,8/01/2024 4:54,CUST2156,Christine Powers,USA,P1033,Enjoy Early,Books,5,85.88,429.40,Bitcoin,Not Returned,4,Yes,9,11.34
INV16270,4/08/2023 20:54,CUST1182,Angela Vaughn,USA,P1097,Game Reveal,Books,1,271.92,271.92,Bank Transfer,Not Returned,1,No,11,3.54
INV16271,29/11/2023 13:34,CUST2316,Robert Clarke,UK,P1192,Forget Where,Toys,4,178.82,715.28,Bank Transfer,Not Returned,4,Yes,4,9.60
INV16272,25/05/2023 16:15,CUST1815,Anna Estes,Germany,P1144,Argue Make,Clothing,1,41.26,41.26,PayPal,Returned,1,Yes,10,11.90
